id,audio_path,text,category,target,fold,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
1-58846-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-58846-A-34.wav,can_opening,can_opening,34,1,44100,5.0,19.74,2.5146773098800326,5.0679925284143525,5.058880670186624,0.0
1-58923-A-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-58923-A-27.wav,brushing_teeth,brushing_teeth,27,1,44100,5.0,30.14,2.44577027563688,0.911841712868024,4.268723959345685,0.0
1-58923-B-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-58923-B-27.wav,brushing_teeth,brushing_teeth,27,1,44100,5.0,25.06,2.6450671841783824,0.2750397545549865,3.932065869301549,0.0
1-59102-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-59102-A-13.wav,crickets,crickets,13,1,44100,5.0,12.839,5.514737208521234,1.047645124316085,1.4528426363695173,0.0
1-59324-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-59324-A-21.wav,sneezing,sneezing,21,1,44100,5.0,21.39,2.053178885123672,0.4794364063550055,5.756097612917285,0.0
1-59513-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-59513-A-0.wav,dog,dog,0,1,44100,5.0,19.12,0.8689234760823287,0.18644224931454267,6.3319370931638534,0.0
1-5996-A-6.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-5996-A-6.wav,hen,hen,6,1,44100,5.0,36.93,1.5275003989574365,0.17784647718058266,10.256300986935184,0.0
1-60460-A-36.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-60460-A-36.wav,vacuum_cleaner,vacuum_cleaner,36,1,44100,5.0,27.02,2.024796803430301,0.05637873739665259,3.377123182188698,12.904324070395617
1-60676-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-60676-A-34.wav,can_opening,can_opening,34,1,44100,5.0,18.64,2.6192422210736837,4.357054759633945,4.499974103236283,0.0
1-60997-A-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-60997-A-20.wav,crying_baby,crying_baby,20,1,44100,5.0,25.71,2.0326592822691136,1.3115146882279891,4.48971642989388,9.617017743158861
1-60997-B-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-60997-B-20.wav,crying_baby,crying_baby,20,1,44100,5.0,23.81,2.0014013052081165,0.7958744545364979,7.332203686823137,0.0
1-61212-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-61212-A-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,12.762,2.215536132351717,3.9008976604794485,2.8291226943967156,0.0
1-61221-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-61221-A-17.wav,pouring_water,pouring_water,17,1,44100,5.0,14.131,1.6855441665131248,5.658542959617694,2.781032500338192,0.0
1-61252-A-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-61252-A-11.wav,sea_waves,sea_waves,11,1,44100,5.0,32.12,1.6111112761889228,0.12503900008968313,3.1269646758919944,0.0
1-61261-A-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-61261-A-44.wav,engine,engine,44,1,44100,5.0,15.49,1.7999300805757918,0.9648109983118323,2.4964586246401557,0.0
1-61534-A-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-61534-A-27.wav,brushing_teeth,brushing_teeth,27,1,44100,5.0,19.06,1.9221748326804962,2.6955104849237195,4.201440852177473,0.0
1-62509-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-62509-A-45.wav,train,train,45,1,44100,5.0,25.68,1.3293130588417987,0.10754394243613649,2.76210591781658,0.0
1-62565-A-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-62565-A-44.wav,engine,engine,44,1,44100,5.0,16.69,0.8101074171645493,1.4205426519495963,1.9143350281793536,0.0
1-62594-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-62594-A-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,24.41,1.928588631566488,3.558418819986718,4.530444683517981,0.0
1-62849-A-38.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-62849-A-38.wav,clock_tick,clock_tick,38,1,44100,5.0,8.256,2.06990583701794,1.92502319609838,2.6577297148451073,0.0
1-62850-A-38.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-62850-A-38.wav,clock_tick,clock_tick,38,1,44100,5.0,6.017,2.1958416424335696,0.16706400267663535,2.2036272670836716,12.666274489129634
1-63679-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-63679-A-24.wav,coughing,coughing,24,1,44100,5.0,22.51,1.4434016114707804,2.443674804421154,6.437664563682066,0.0
1-63871-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-63871-A-10.wav,rain,rain,10,1,44100,5.0,27.9,1.6936728324255956,0.1534629297919624,3.9995699432355947,0.0
1-64398-A-41.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-64398-A-41.wav,chainsaw,chainsaw,41,1,44100,5.0,34.41,1.4898425032215483,1.2071785701645048,3.627179975109033,0.0
1-64398-B-41.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-64398-B-41.wav,chainsaw,chainsaw,41,1,44100,5.0,41.76,1.3730237466728918,0.09690907105074231,4.2203822152272945,0.0
1-64473-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-64473-A-45.wav,train,train,45,1,44100,5.0,47.27,1.5671704093734902,0.23665141304750506,5.740904390677046,0.0
1-65483-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-65483-A-13.wav,crickets,crickets,13,1,44100,5.0,13.128,2.34124511479276,0.2746931986461818,1.573367577860572,13.032699922204962
1-67033-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-67033-A-37.wav,clock_alarm,clock_alarm,37,1,44100,5.0,9.821,5.408693102355262,1.1015779629750704,4.188737060922081,16.751395891389816
1-67152-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-67152-A-17.wav,pouring_water,pouring_water,17,1,44100,5.0,7.769,2.0934109565306067,2.360974956007991,1.1770894585705711,0.0
1-67230-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-67230-A-29.wav,drinking_sipping,drinking_sipping,29,1,44100,5.0,10.723,1.7076852367956301,4.2190473529927335,2.9984837441332584,13.642019596109085
1-67432-A-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-67432-A-27.wav,brushing_teeth,brushing_teeth,27,1,44100,5.0,22.93,2.816148046562683,0.7229543277448585,4.750645152204782,0.0
1-68628-A-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-68628-A-27.wav,brushing_teeth,brushing_teeth,27,1,44100,5.0,10.458,2.068316940010418,0.7298450249674029,2.4216525445958927,0.0
1-68670-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-68670-A-34.wav,can_opening,can_opening,34,1,44100,5.0,26.97,2.8001102694169395,0.327310145833138,7.877540632801761,0.0
1-68734-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-68734-A-34.wav,can_opening,can_opening,34,1,44100,5.0,22.21,2.81045267854552,4.6069399802744995,6.555232745610605,0.0
1-69165-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-69165-A-34.wav,can_opening,can_opening,34,1,44100,5.0,19.5,2.6777646772970902,3.5912675557077263,4.5755198832773925,0.0
1-69422-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-69422-A-3.wav,cow,cow,3,1,44100,5.0,19.78,0.8143929341098718,0.19818034626169037,4.352539889018918,0.0
1-69641-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-69641-A-3.wav,cow,cow,3,1,44100,5.0,29.08,1.5147252826705209,0.30913699384558124,6.432490634567861,0.0
1-69760-A-16.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-69760-A-16.wav,wind,wind,16,1,44100,5.0,43.33,1.7307444669629128,0.19542839180474675,4.488191528260873,0.0
1-70300-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-70300-A-45.wav,train,train,45,1,44100,5.0,28.78,1.0983997296819066,0.09816989735587264,3.7946631339144314,0.0
1-7057-A-12.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-7057-A-12.wav,crackling_fire,crackling_fire,12,1,44100,5.0,6.446,2.4164054143520524,4.865472626896385,0.8512319947654509,0.0
1-71030-A-6.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-71030-A-6.wav,hen,hen,6,1,44100,5.0,20.87,1.4438744931571206,0.5710871285913101,4.103801857559683,0.0
1-72195-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-72195-A-37.wav,clock_alarm,clock_alarm,37,1,44100,5.0,27.26,2.833772926570181,0.7890609505423697,10.13637437234548,36.15077534527156
1-72195-B-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-72195-B-37.wav,clock_alarm,clock_alarm,37,1,44100,5.0,39.69,2.9435270501529818,0.1560304587086338,17.173808307021506,36.779804145218655
1-72229-A-6.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-72229-A-6.wav,hen,hen,6,1,44100,5.0,23.29,1.3455390295747647,0.34504675300125714,5.213897820855873,11.597790688945132
1-72229-B-6.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-72229-B-6.wav,hen,hen,6,1,44100,5.0,31.57,1.447320710393093,0.2971444532009203,8.00107479309948,0.0
1-72695-A-26.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-72695-A-26.wav,laughing,laughing,26,1,44100,5.0,17.35,1.7633337283729016,0.6582123417017841,4.088837570612961,0.0
1-73123-A-26.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-73123-A-26.wav,laughing,laughing,26,1,44100,5.0,22.42,1.5512916396170873,2.805897276768916,7.581842406658386,0.0
1-73585-A-7.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-73585-A-7.wav,insects,insects,7,1,44100,5.0,35.11,1.6301393003186209,0.07367708862187808,4.188258886311851,0.0
1-74517-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-74517-A-37.wav,clock_alarm,clock_alarm,37,1,44100,5.0,31.49,2.49194804299665,0.45980967229188996,11.948804436178534,30.190312153436828
1-7456-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-7456-A-13.wav,crickets,crickets,13,1,44100,5.0,13.971,2.352137010077623,0.3510373635463373,1.7877090580509287,0.0
1-75162-A-9.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-75162-A-9.wav,crow,crow,9,1,44100,5.0,15.77,1.7657653066213086,0.340606031110061,5.8437530664602,0.0
1-75189-A-7.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-75189-A-7.wav,insects,insects,7,1,44100,5.0,21.94,1.4967662393787504,0.10041172753820865,2.9029342972564414,0.0
1-75190-A-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-75190-A-8.wav,sheep,sheep,8,1,44100,5.0,27.65,1.5064412615314071,0.581531874076155,6.584309242880031,0.0
1-76831-A-42.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-76831-A-42.wav,siren,siren,42,1,44100,5.0,46.99,1.5585175190788931,0.34853584839817353,6.641941458799536,0.0
1-76831-B-42.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-76831-B-42.wav,siren,siren,42,1,44100,5.0,48.6,1.3877369827390602,0.9487840273674559,5.470535939957333,0.0
1-76831-C-42.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-76831-C-42.wav,siren,siren,42,1,44100,5.0,47.95,1.391848790770995,1.0617815094469392,6.052211519947812,0.0
1-76831-D-42.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-76831-D-42.wav,siren,siren,42,1,44100,5.0,50.08,1.417482979792762,0.8499103128144396,6.978674421209168,0.0
1-76831-E-42.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-76831-E-42.wav,siren,siren,42,1,44100,5.0,50.91,1.463976254903473,0.5425639062125389,4.058828924844849,0.0
1-77160-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-77160-A-3.wav,cow,cow,3,1,44100,5.0,42.14,1.1604053725502903,1.0673483980923983,2.7191386107525672,0.0
1-77241-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-77241-A-3.wav,cow,cow,3,1,44100,5.0,50.99,1.0932949969818608,0.9466895810566919,4.532721990312368,0.0
1-79113-A-5.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-79113-A-5.wav,cat,cat,5,1,44100,5.0,5.047,2.075272393052857,0.24134144235580515,0.8388001765597727,13.172807636535147
1-79146-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-79146-A-29.wav,drinking_sipping,drinking_sipping,29,1,44100,5.0,9.276,0.9388902191546656,3.630145358730469,2.6581550946787265,0.0
1-79220-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-79220-A-17.wav,pouring_water,pouring_water,17,1,44100,5.0,29.83,2.476332082952888,3.9897814956575455,4.302874012358308,0.0
1-79236-A-36.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-79236-A-36.wav,vacuum_cleaner,vacuum_cleaner,36,1,44100,5.0,46.4,2.0809907708524533,0.31785538919147277,3.1027443594365973,0.0
1-79711-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-79711-A-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,14.966,2.5163786240107897,3.993621310063445,2.48755175355641,0.0
1-7973-A-7.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-7973-A-7.wav,insects,insects,7,1,44100,5.0,18.69,1.6162736512844158,0.5637597803151794,4.219721479319055,0.0
1-7974-A-49.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-7974-A-49.wav,hand_saw,hand_saw,49,1,44100,5.0,29.73,1.4406423283633112,1.5449721547230035,8.279776117922927,0.0
1-7974-B-49.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-7974-B-49.wav,hand_saw,hand_saw,49,1,44100,5.0,17.21,1.399693370500355,0.2025727543620249,3.6824189614122913,0.0
1-80785-A-7.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-80785-A-7.wav,insects,insects,7,1,44100,5.0,19.19,1.3737536899985245,0.17558185885745026,2.3142617495791424,0.0
1-80840-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-80840-A-13.wav,crickets,crickets,13,1,44100,5.0,5.275,2.179118262683734,0.5527616393265752,0.6189715566685631,20.68421132315812
1-80841-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-80841-A-13.wav,crickets,crickets,13,1,44100,5.0,2.659,3.4083943978906284,0.08804688726011702,0.3789372547750101,10.979253930300295
1-81001-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-81001-A-30.wav,door_wood_knock,door_wood_knock,30,1,44100,5.0,37.98,1.3101876374032426,2.789761066190538,7.726440561877847,0.0
1-81001-B-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-81001-B-30.wav,door_wood_knock,door_wood_knock,30,1,44100,5.0,37.0,1.4337542024577743,2.2391958666804643,9.019955886529873,0.0
1-81269-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-81269-A-3.wav,cow,cow,3,1,44100,5.0,18.97,1.1352497888143533,0.5486836400622859,2.0170323240027157,17.630694066912053
1-81851-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-81851-A-31.wav,mouse_click,mouse_click,31,1,44100,5.0,7.246,1.2447482541154968,3.5721833490237853,1.1589628014125608,12.454817355543298
1-81883-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-81883-A-21.wav,sneezing,sneezing,21,1,44100,5.0,23.61,1.8043322338737091,0.7901813454693061,6.019835906042181,0.0
1-82817-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-82817-A-30.wav,door_wood_knock,door_wood_knock,30,1,44100,5.0,13.051,1.006271150945251,1.4162558079215912,2.734013084898413,0.0
1-84393-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-84393-A-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,9.467,1.0158633527233858,4.032107734799861,2.643993487967209,0.0
1-84536-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-84536-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,32.05,2.61705829999511,2.350937701091231,8.09611024261165,0.0
1-84704-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-84704-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,25.37,2.2096004946647474,0.6451067494038698,5.778793843682816,0.0
1-84705-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-84705-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,27.19,2.3196054510287674,0.05585793604401785,10.907941760229184,0.0
1-85123-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-85123-A-31.wav,mouse_click,mouse_click,31,1,44100,5.0,7.859,1.4453130343631708,1.7237352495959433,0.9687453676086616,11.3953594626226
1-85168-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-85168-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,20.81,3.2562997285957738,3.2419756124355796,7.56424252997791,14.364127823524571
1-85184-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-85184-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,23.37,2.7978421012627166,0.949707313622058,9.227981829201072,10.056401148395128
1-85362-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-85362-A-0.wav,dog,dog,0,1,44100,5.0,16.38,1.1662284282026927,0.198621021863866,5.532323826333779,0.0
1-85909-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-85909-A-29.wav,drinking_sipping,drinking_sipping,29,1,44100,5.0,8.577,1.2006221456018589,2.51850929907779,2.2340877000715404,0.0
1-87565-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-87565-A-29.wav,drinking_sipping,drinking_sipping,29,1,44100,5.0,20.74,1.113517836668848,2.9914435277878164,6.848396941099197,0.0
1-88409-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-88409-A-45.wav,train,train,45,1,44100,5.0,18.49,1.0741741519006223,0.0803451318513996,3.5760945704154077,0.0
1-88409-B-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-88409-B-45.wav,train,train,45,1,44100,5.0,28.22,1.126869762583883,0.11017109924265343,4.114574447095793,0.0
1-88574-A-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-88574-A-8.wav,sheep,sheep,8,1,44100,5.0,18.37,1.2089819117516154,0.31304525608587286,2.875433474042169,0.0
1-88807-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-88807-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,6.532,4.113514396779611,0.5395287692237428,1.4169055624392748,9.73686803435276
1-90797-A-15.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-90797-A-15.wav,water_drops,water_drops,15,1,44100,5.0,11.854,1.8701384180869496,3.198104731878914,2.8019527731743916,0.0
1-91359-A-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-91359-A-11.wav,sea_waves,sea_waves,11,1,44100,5.0,36.06,1.7459868525924143,0.10101939873995311,2.661460026288501,0.0
1-91359-B-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-91359-B-11.wav,sea_waves,sea_waves,11,1,44100,5.0,31.02,1.6713763331665104,0.08608057027174758,3.4615038258291793,0.0
1-94036-A-22.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-94036-A-22.wav,clapping,clapping,22,1,44100,5.0,29.99,2.0673462323654617,3.4292095583611673,4.254610081055222,0.0
1-94231-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-94231-A-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,4.404,2.028919667650187,1.9050068329966607,0.9658307944675191,0.0
1-94231-B-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-94231-B-32.wav,keyboard_typing,keyboard_typing,32,1,44100,5.0,5.723,2.01442141771862,2.7010868288848022,1.372801865567904,0.0
1-95563-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-95563-A-31.wav,mouse_click,mouse_click,31,1,44100,5.0,11.333,2.5725222396338574,4.809509729960461,2.063899338333511,0.0
1-96890-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-96890-A-37.wav,clock_alarm,clock_alarm,37,1,44100,5.0,13.107,2.3194485092740407,1.455554219181283,5.3595474931742855,24.0048135069692
1-96950-A-9.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-96950-A-9.wav,crow,crow,9,1,44100,5.0,16.06,1.6608724175198564,0.214914257809821,4.471729162030903,13.194971635610216
1-96950-B-9.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-96950-B-9.wav,crow,crow,9,1,44100,5.0,23.55,1.594067718735167,0.7646891043400476,8.183329178400369,0.0
1-97392-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-97392-A-0.wav,dog,dog,0,1,44100,5.0,19.69,1.4422170161917285,0.3499447182340933,7.197365838822486,0.0
1-977-A-39.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-977-A-39.wav,glass_breaking,glass_breaking,39,1,44100,5.0,15.664,2.0779157353931748,0.18798272860112153,4.677010258031312,0.0
1-97793-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-97793-A-31.wav,mouse_click,mouse_click,31,1,44100,5.0,4.607,3.623918591423302,2.3185522393745077,0.862843713458902,11.207047415066782
1-9841-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-9841-A-13.wav,crickets,crickets,13,1,44100,5.0,5.094,2.224730359320575,0.07578674414970643,0.6429534782763592,11.245200791854629
1-9886-A-49.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-9886-A-49.wav,hand_saw,hand_saw,49,1,44100,5.0,29.7,2.297698383646525,0.572243588563764,7.987375932480729,0.0
1-9887-A-49.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-9887-A-49.wav,hand_saw,hand_saw,49,1,44100,5.0,25.93,2.9390905464232393,0.6538361503784352,7.568444360767661,17.11745770143147
1-9887-B-49.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-9887-B-49.wav,hand_saw,hand_saw,49,1,44100,5.0,16.46,2.1802622151682085,0.25104290074769897,3.839478396945839,0.0
1-99958-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/1-99958-A-31.wav,mouse_click,mouse_click,31,1,44100,5.0,2.566,3.138243347763223,2.8859164427666695,0.6099823234185862,0.0
2-100648-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-100648-A-43.wav,car_horn,car_horn,43,2,44100,5.0,45.56,2.032396921727903,0.14107251514009803,7.863690610767058,18.810801373855824
2-100786-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-100786-A-1.wav,rooster,rooster,1,2,44100,5.0,29.38,1.581392679252601,0.39041201016654503,4.103514085836234,12.81208657007037
2-101676-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-101676-A-10.wav,rain,rain,10,2,44100,5.0,20.62,2.3179033248678707,0.9431492858376778,2.733505858527848,0.0
2-102414-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-A-17.wav,pouring_water,pouring_water,17,2,44100,5.0,15.733,1.6005018538918956,2.022418235859004,2.0255046415944458,12.393621228518604
2-102414-B-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-B-17.wav,pouring_water,pouring_water,17,2,44100,5.0,7.087,2.5361716508662075,1.3600519837401477,1.1143997267551138,14.604680875758454
2-102414-C-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-C-17.wav,pouring_water,pouring_water,17,2,44100,5.0,8.926,2.1808149210666277,1.5276563986475384,1.405930161158983,0.0
2-102414-D-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-D-17.wav,pouring_water,pouring_water,17,2,44100,5.0,5.428,2.314061427602239,1.180179282639413,0.7138083476874597,0.0
2-102414-E-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-E-17.wav,pouring_water,pouring_water,17,2,44100,5.0,15.582,1.9537555980884158,1.5725400997313912,2.463068883333031,0.0
2-102414-F-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-F-17.wav,pouring_water,pouring_water,17,2,44100,5.0,7.799,2.1828018265976654,1.727705542068565,1.617822642107676,0.0
2-102414-G-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102414-G-17.wav,pouring_water,pouring_water,17,2,44100,5.0,13.801,2.056931876940495,1.8196257369486901,1.9999169468317444,0.0
2-102435-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102435-A-37.wav,clock_alarm,clock_alarm,37,2,44100,5.0,27.64,2.7467459004941834,3.081362493353375,4.371303605424383,9.22370600314413
2-102567-A-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102567-A-35.wav,washing_machine,washing_machine,35,2,44100,5.0,28.21,1.6034339690377517,0.0795313085528519,3.595133460297789,0.0
2-102567-B-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102567-B-35.wav,washing_machine,washing_machine,35,2,44100,5.0,15.828,1.9246830641043273,0.15708204221095806,2.1735040470835227,11.203112383403493
2-102567-C-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102567-C-35.wav,washing_machine,washing_machine,35,2,44100,5.0,22.33,1.5701477143344538,0.0759495785111819,2.4598837110506406,0.0
2-102567-D-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102567-D-35.wav,washing_machine,washing_machine,35,2,44100,5.0,29.17,1.7162666388652508,0.0656360418553452,3.2221444693015573,10.28839378835989
2-102568-A-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102568-A-35.wav,washing_machine,washing_machine,35,2,44100,5.0,13.12,1.3814614790767896,0.13904877345045877,2.0186328533313547,0.0
2-102581-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102581-A-29.wav,drinking_sipping,drinking_sipping,29,2,44100,5.0,11.524,0.8617000666414142,2.337466526099247,3.566670792576429,0.0
2-102581-B-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102581-B-29.wav,drinking_sipping,drinking_sipping,29,2,44100,5.0,10.327,0.7400563449305133,1.4022742430479451,3.1866065981356027,0.0
2-102852-A-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/2-102852-A-11.wav,sea_waves,sea_waves,11,2,44100,5.0,30.22,1.7995358655402036,0.5798964737259296,3.9315237219131434,0.0
